id,name,category,description,address,latitude,longitude,operating_hours,price_range,images,reservation_link,rating,review_count,is_active,created_at,updated_at
,휴,cafe,,서울 서대문구 명물길 6,37.55733645,126.93737734,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpcfjeKSyPZgeFgxaRtKTJ1NE8aITU1zYOfXgCAhdycP0QSYtKDz4APm8xsjvCrz551mkhtDpaN8f9WSqZQ1_8v17_e0YtQuoH-3U0xMlzbZdFHufDHqks4u9ZrUts5hroUIneLYDzXYdL0ZnUIqbrA-s1lTnjzh41owlRH9ljIrQvoVRCosf1hkDEvHl812qQuqHrfHDfD3qSzdioUL7DuetHcR28_GtnepMtWfFRznOr41106BP6V8C4iJssfJ4XOu-f_zQDBJLIuCb0SEJ4xLD6Hlzr8MpzWTIH0hsUvX3rQ8rIHucSYSyiK_X4AtWeDFx9km6TJUGrAzqY19N48JDV0VekEuFyLeuxRBo9D7CLwN3w73FMnClHjAkNsSpLkvb3eY1iqZZPZ6GM7fqiSuf8HgrBVC5ucR0n_hENI"",""/api/photo?ref=ATKogpfcxUGlvvRw4RTKsWiHt7K5X4cX-MlUhF5bhGseQ5zYojtTasxWsLIdqSkwUcgip_zaCH-svA9URQmJ3jM2bjCeV9Om4SLjsfHfIfvc68RlMakgdRvplAUQhjNT_H437_rUOe7iRWYETcghk75aSiEGiWWS0XaYcFvJVf39Ep1gApZijLq0lrRzL5M0hXSz3umzVclTZ8HozwjRqPHlEZl0jA51z6SnMtMHO-XV2SXaNWx1DmjpocNRVzjG0qUYWzL2xC7pI00lLYPSZdKHEtwH2OpSXKkaBb22xejfkhW77hcQYJPXBDKqbsWL7_pXcU6wPOy7NrF7g2YDMpUu2Q9sSinU7JtjhvEC3txQioOtauNScGlPKSH3_5vIeENCOOqaQta7mGjNks0nxDUPoThKXis0XdQCI2u7RLBCoE0"",""/api/photo?ref=ATKogpcsJoIWxlbSUMrRPQvsioHpjJJFiQoT0HjsAE4H1Fbdvn5h-ijViooDEzmTQTsRbRM3KOC4zC0-kZZ664fey1WzxLviGCCfYE-iLkFc4VuGiEKrXHJ6EGaDOrwGUcA5mFMMy3F6BwVxTh5Reka28B90LSeJjWwuLOr7TZh0UNsdfNf6BYJSesVuuw1r5sLsp3IzkWQgm6N6jRURF-5gK-RazE8MhKtXA4MvbQaG-QFoCzbfkj8MD9hF3H4pY6fo4Qu4rfxy9Gf6OzfZcZGuJF4Ix4seD1rKPpBUaFKC7iaAiO4bFU4lt_YvRt6kMRJx-T0De4sxyybeLlKYxiQZCPME_7LdKUQ9huCEhgaqoOiercm5a7i_O4RAwG-pOoJcigh9S1BOY0RP7TT7_eoGvhApcWIkzN0l1aJdFnb5ml-3miY""}",http://place.map.kakao.com/9619284,4,43,true,,
,문베어,cafe,,서울 서대문구 명물길 66,37.55889646,126.93985917,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfkwvJpW18bBXFkBkaIoo3nVnhgyTAvjB0NKS9AycPWNUSRrIDvz2e1pkf5c1C70DZUja82D06cT5moq_Orv7Ift2_gbvvIH9xPJSPPIjLZ634-Xck0d85RzyRU5eBNMmAg8bu9WfcR6ff5MTQfBZCzdT6qIZUH-tYKCpaELZKNMiinsKg4qaKWLmcMgKdoi8c1UdsEdj7WshFvV0HY6xpbJ9dhDVuebzDa8lOi49n7nLX1Arhl2ppqsSoTBJm7l4vkSMLG9vANmRZjQ7f70yfFkVKd7Fk_ytXE-RJ08owJA8LSRfrNfza16L_l2uHQJ_9pptu3PgYkGkk6QPE6_6JjFJfjXLWEumc1RDkn0LnrklSFC78_KTzJNfZbcrVUKLg6efdufxLjIU-s_4emtDrKydmF0ofB3P5gPbbjaKkuyg"",""/api/photo?ref=ATKogpfTrUjA1QWqdPKIUwmaYv9sHPwunIC5rAynSgc8i1tI0vJjKqwA_dUw7tIMsQzMOtn4HXx8-nZaWkXtKhjoeI3fGDCTCTe2TFD0_g_RnhzP7jzh6J72v9uI5xfQB_I41UPyvrLYiDwB8wMtliA928jJwa_46h0XxX7N9GWh5YKrjN4oP-tWjfq7AWx03FX8-BYEO11kQrUHzdrsWFiJYuJvAHBWrun1PyU08biPRg8sdU-J0rppNCea_PJeFQpua6fKkFAJbvUOsk6qo99e_LZYmNWLghi4jvb1RDOMfmzJXDvAIhKiJeD3gaP_8S84iPIdD5oaXBuZLQ5ncq6ZadqLnSTgz2Am1654LXlSRPkF3BmsG-gLIeBvLqxsL6bjAdQICAXlTkVSxM-vGWTbtJCHGSZRiavcl4aNSLTruGAHtecieCN6cKXZgcaDwA"",""/api/photo?ref=ATKogpdmR06g7Etuo7P71xX7P51OBVFiA32jqIlj_QhxYooGMr0DXGZxKp0lG4PiNl-ahCy0itiQD-u9zukp4999GLQ7gLxv6dgynDupd3MZGllPgG1bL7jfLnMe57Ms4hQsPdIymf6OIBqXwMrEES5MFEwC79tvF7G2eYuRqlZRLI0WkvOc0xFAs3EbcC7neJygdcQ4GIke49iCWTOk5K6s3GpQg0Qy2QwXAHwlyKC4Cxh3_oyE8SOyTPLUEMGjyxrMA9lTRrHmKTvetoLGYgOZnmrh0yBr05Mna7j1kzPnLPXVsl1lgbATuHZofc5XIbmEoTHNbvuVHaXYoubHKnqQAsBRzhR2qGrMkwhOCflye_8O9srlaM-1Z7O_noLdgocqWwxhvFAk7vAG8H7i72qAiXfThL9k7k4JuYIuctcdu7zzpE-LA6mNo1bdSaH7Yw""}",http://place.map.kakao.com/1349393694,4.6,85,true,,
,라포레스타,cafe,,서울 마포구 신촌로6길 23,37.55627272,126.92997888,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpeEyESkevYSRx2HxGAbVz49ar6OOkdPuZrfTT9n28E0-7TG_CSyOhQSPC-hJBlZ_4TqJPHfVJLwMHkO6QOmrwAgCSFnQtGFHV3ijMDPqnHdiQFm6CvESaTDdxHyDLFhGVFREn_BdG_acB4vbwxgzl2GToVTM5gFdEImIKY6HnEzgTJz48EHPrLlXDVqi9rXcipN2_KXYj-cGhdsO8iRCfIXkyEggGbpPRNaS2UBNhjVqsIqLSpaif7qsrZXloS7iTLK4PwtM1cdcAn6Y65PIAhSvSlyP5paXga5m0_yUUWnmRPgSVYwjSoaNAwbcHIL31Bkm31Kue_AXKbKTpuJ5bkrj4L0fQaDX3HEt9HzLLBSEWeUB3w-VLIONAN8kmLn5o-z4kYDmx4t2XSOds-3nR_4rbH2AgCBFxAl2VazjL3diwM"",""/api/photo?ref=ATKogpf_Jt8iIy7vyH3EIz6TVEDah1m_vYCyN-u9V2GRl_EV8sA2m7h3ZnmyVL5zXpucQbuRV7jcsZi8ujdmXhnRkU1rkehMH1qdMniXrcMDyOT-Z2Gy4SJnIhllyqhryaHO6HVlgWj49kKSNggrtf2kzfeoaz3mzZOJui1XdiIfatntGuiKV8bwr1lcFZv2aYeVjSlJ3Z4WiShOmxVWiP9oltkef9mFvYvMULZzoDEWPk1ZCZejf6_V2yVCkV8703Eht9FiI-0ioQ0hQNSkL9SAlUnhfEovg-vko7NY_sqVptDMULgi8nbiIJ4zsIajME3dDhnS1b1ATXQeU1C0OW6wo06hpieAq3WylVqRsKmy80WME2QobQYmLTNU_YE1mx1eRoMk4zzEvEPPUgh01C9y14DZM3AlReYTGxqxrUIeDe4ZJXFj"",""/api/photo?ref=ATKogpc7ZymJdP8WuP3SIURg9S7BXtLd7T4IIKEMoa6XULXHymRwl1w-GzjVDzYADnIoaCNYnJObT_bX4PZUVJivIild2GsQ-CwFcd1CGd4aoOId4g15HKjO3LJUN8WxEAhltQtOzSBLouwEknE0uWhx-y7q2xtkDvqWO57ixD8lUV5jmd7ed2fgGmvLg9TI9FdZacHB6cZq4HjqkFbGluLtXovI90Qy7k_xJcp5kQjZgxEVB9BbQe6Y4A6G48Sq3MkTMCWDA0SQr6TqtC1xXgpXadQObtnl_8WspsR2vFx3Nj4bqsItwmp93RRlL5-VoBNOBUAWqW5ungDcQFRxyNMH3V2h18UYIzKL-df3ONPg163sibIrCvX21VOBhmrgOPxVnRDxB-IfG4IpraadfMjwhmL0cKUq7KF_iwrx84z64DO19ydo""}",http://www.instagram.com/laforesta_seoul,4.4,80,true,,
,라헬의부엌 홍대점,cafe,,서울 마포구 와우산로29길 47,37.55565125,126.92736062,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpdLdaCavjplYRyPd5gHoaK9hUI9nergclIULEEt1p21cdWvz-ItNBlTkacXVtfGNd04X5uYl5wwIJz4NLRC-MlHeAlbdCiItCDy1zbOWwq-iPO7wzlX-Cq0ldYMW5VhPDa-nL3wlUNw2_RKdo6W98qw4ZJPCb1Yv6NT_2K1jAoE7nPGZHsKPCp8TZOj_ncBGnOLeCkolA29jgdytzvafUMWlT0Sj-NhN2cI8AEGJzhlSKYbii5uJDr_pBq6M4z6Wk2PcJyDoRDT0BuBrkdHh5G8LJvRgKqLHwyHWqksSJoxPRsqoSWRBKmXXw8ASdF7bwHW7La_f0s0ZTJa0OiUrZFmH1da8e4xvb_uv2ro6YgTsVmRfQ9PCZYggS0kKc2ZLAf2UeflWIQioiqcwg-EoTURfZyAp5pZasyp4puhWXg"",""/api/photo?ref=ATKogpfUvifjigXPnjfNJADvOAOZdI7QU6AyghstiF09tPfI1fI7f3Euh_KvkB4hCc2GoN2XJ1mSTQFev3LQF9g5WxzFvBVXsPeKcSwlX5YNjmja1Ik57CA9Ys5RBWdqKG_uQQEOy8GzcbgqSG9ZkMEFz6L8pn_R-TcjwO8hY-WRCWg5NddYYe-iyqxOJBB49bLgKy2rEy6x6vw5c_Ww-BgnGkctf-gOrjJBZUvGFTlM3fUDqQfVXT8R5oEpkzTu_ooBYeMswhYGNMsxXjHLU_-JDm1iXs8INggKWKRoi6GDya8ndkxVAKlLBsn9ID6kVFi9v5aYLT3W1pwg44mFYRh2MCCk73FqM77lWdwsX2o7WuIMdA-V0ELQQCNBWJWJRnlABFKan1rLQtzFeLj8iyjqnsv0VmiAUE6BaJkSXUtLLXycR77ezltlPKUqmxUABw"",""/api/photo?ref=ATKogpc9qN6FyTShzVNsET1CajVekX7npGNEUKFolLFf_gvZPvcQmB1roVYdx4sjKyb4AkrC8rlfBtRG5jVc_3htoDgSNE8abG0QcbEtWf5YHmKgAK9ZoZTIfJbs-eJuZXaPP3hA0iFWmHS6iXiQrjMc7tKblGUb63aWnLSkd7v1JvIwlNVQeMfyD-Pzzf7KGJjJTij85HsaA1yenkfvWJJZ5QlvzwQ_zeCjwn1yRpbNt8pRzdn2qknXrtd1Vz1oY-58e3ljjZ3TGufDTqDFcRVgTT7MAhEzbb2EN9-mkm1ppcRxxXXBcFjLmivrl3RubVyiOaplV3LrAhDZaqgwaUb7c8w6UlH2v8uRI4cQs3ZJoJrYw8gDoE_mcryQZsd9y-pnnPvjfzrye9njszWFZAjoOsw78BsR_artTeXEFhHdIep2n_PXaEmU5FSHpx8IJ0nf""}",http://place.map.kakao.com/432440843,4.1,144,true,,
,가비애,cafe,,서울 마포구 와우산로 147-1,37.55445241,126.92948262,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",₩₩(보통),"{""/api/photo?ref=ATKogpeRNsavBoFKfViwslhcM0oqNrgbo5-RfvE5QiWxMidSPBLz60CtUMmI8gsdf96cK44TzAVAphwoE5UxkLjgu9gG1qVCpflSplIHhhi3czTyXQz-TY3tFJFUdxhGRN7Q6ZQUd2fQh9U-ugDsrUuEuPGGnEFbMhU1kOo6KYuvm4DGw7ool0QHPfSQ754I0RBMXlGXzjYDy4fupSWNAlgxOLNZGtk8nyC0u2-ufR1WM4WNwcx5xoHd1ETY1MJaK_GwC8z_UIrWSMkBOBRvGrUXUsw2Fch65pukZ4xPCMwo4NulUEf0kFMETA6_i1WWdzUREDS8ejb9OsoxYgzEhyfxUUB6c_MCtx25ejEaIHN0fKAyHQRpVHJSBt9U5Qhs2WTIBwrnXPUudyb0PJS4uY-r4MGofPzMrN1LO5UgvxZw3EvuW4GF"",""/api/photo?ref=ATKogpf-gQhTnIwapxRL35VKAWwPj5gbr5n5naxXDvH3WYP2U3lzUOuJ9ecux8bRF9jj7PN0IOj3yBicU3XxZsZBaocQipw9rjJdv0wMuKgAWNaWbmWicgDajFMUJ5bMeHw9onC0uHSjAtnB_6VyB_5etuBbcQqcrRKHje9ozayszx3pYq8kjd6MM8pSokInthHuodhqOLrBSd36hPrI9LuvOLj8WA-ly0f-Ic52eHmqOukrs4FdmxIkab98rJUFK-U3_bNRZaFXXOILIF1Dps41bwDtcFE-JYB2wIFArlG8rV5B0XFWCCjSG4gxytyZpTHc-Anh9WpjGrtf39AQdI7OW1P7PZx0RqcRatAa-1HveH_3X8aJj52KYlQIhMPe_L8HdvFxAYv38e63MihPjjhuobzcZgFOqY-CRz7mEkosKOZsFVM"",""/api/photo?ref=ATKogpfj-nzRblXC3ZleT_mvR8pQk_JaY5DgqLKhG0xN_vtdoJm51L_z4yfcAOIax8M0F4KDOrAT_YKiFsLjr2K-wPZdAKij_TNXXCQXHQYddw60rFUIvt2EGaThWL2nwaDblSX_VII5VMZhBYVHU7hMl-3AYAck1SfBVy1P8Ae5EsxZAeOrMfREvgMZzw2CdMcgFlE4tq5S_DMm_teDvyM-ipbvrkb-oOTUm6VZ9F7VF-Frk13_ZQ98Jrb9U3uNzD6FS-3lCLk1yWoMN7YZgiCzSJd2YlRGOw3XJ92jYshQ2YoA8-PTDr8BaB_fOEtGbJpUnyCWtUkmtO61nJTDiVXJK1Dhr65E_rU_XxKCv8MZtFHYcDerVqU5mrwawi2UdAbmv1YY6zRZNXgCulicgunMQb4aBdNYvbldcpknz9QEsD-BCg1fTf4vM3hs6ds7mA""}",http://place.map.kakao.com/20809319,4.4,271,true,,
,분더커피바 신촌분점,cafe,,서울 서대문구 연세로 32,37.55843821,126.93708895,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfvxM69UFIDntyvzzyx17zHdGeWwCbGCe0thuxV6lRgdEn6NNBqnpoolT9P2C_0P759OB-bfxAKCppOiYF0kVjxmogwAFtfJ8auxwlTaejdhUKcwFi2cQs7zOaFIiR8GlFt8krH0PwDTztMV-jhPTG3AxAP0ZcmEpIbgqSOlJ9PtCrH4NOs7Ek-p3iH8GTBVzNiiNrme_hvhlZ0jUg4LWAAfK14plprxO9IqRsjCADNpKTmCh1eoG0V6N2mq8Jr5kfbISl0Flk_E_zM7P2QLjVbt77FL5Pn5axqdaUQJMxYzO7stzLMOV5IdgswAoZh5ZkYrfoS2vOESz14ELCOADxo6HMgMKW9ytSKs8J65HTIN6DmEhUL4KWMqoNTNHgyCHePqe40jri2R0WQpUaks_8ezOxc8MT4OzoaHUScZtbNvw"",""/api/photo?ref=ATKogpfEPZtOTuKHrXy__sXfAHr7u3WlGVU-mMTayF4I7odA_cmcJrFuRrgrSSIfZg99wTudx_FrgjzIwFDoEaCmCO3nx7kOM5o0nRKdUJHf2eL7iyqKr_G1OP-W2Yn6gyrBAQoOMwvi89c34x9kT2qxb40UUfi9sWP5LUW02AnSzMF7Tmwb3wYlZYNmYwTvEKLP0tQF295rWux1fABA5QoxehG3_ivvpsFce6GCMhJywpsZ1F2a2m4caRTg78daOMduCZaOV0Bdfhc2PlQGro1f4I6avPEmpMReGhuoj_omF-0p0AlkYybqwv-xidBujWJ0jhxu9yRN4JF6WTCaEJ5OB6NwJtIQPrUuWRo95Q2QiHbZFvSy9W8Z_8VZPSTlC6eP9nLlq56OTm-4iSUULQI1N30O49MSOI46-iz2wGeQZrdkoDzfnJpBKZDkrBUGHpys"",""/api/photo?ref=ATKogpdOq7WFdi3NIZocw0CMC2bShq_9zZ12wCzmlbc7w6-uPVe3CNpa09j3C4rfWMR-bJ7ZteWa5iF-FzaTdrOwN2GhEual6LoVPB3JqVxr0X3xLfyR9nEXGj5PiDzO3iL9AjErjRBPK1SQ6k0Je2VOp0Ze_hHa6M9h9AcFdL4z88B4V1ES6cSqqYWUle9n9Uh0LeP0GpNehCW13dijf7nG7TpAEytXvYrvzcemlxWCDevSwlbDSrvxNh46dmwxNwhASOCF05O54DNKcac3nD9xZNHHmPONAEgWw-NQLSf4aziuyn7JkhX3vdlr8g3YJKrYCMuTaUvs2G2Utzf7_1UwhTkdaU4cP7dXlykunw4EpoH19PlcadRUpm1OmHpW5sohii65bofdjQhubHPZVfB-Aqj7ymL9uOllH4GMH7tr8FvSkYDbeWEl5F8Qnf27Pw""}",http://place.map.kakao.com/619029661,5,114,true,,
,커피크레페 본점,cafe,,서울 서대문구 신촌로 87-8,37.55586545,126.93631926,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfW5HuYbuIuOV-ocvTmYZXeneJHxg61hvAsHXBSZLoFPhrbvMZt3P8orBVA3vZknDl35MtRx4dHGiK0ahIi31ZPYJyDMB4dKSeRNZPRHUe8laEHA9CXLSd6g48aXf6sbjhBr63xiD_UktL2bDf48xMjJdblgBM0-6jCCRmXWzUHn_Mc_-aqfdefCvfWjML1Ylf5DudGT-dYHZVvi1y_gzDoYav1NM5kG2IqvQZrBqVkKq5o_LDRei1bUWwLAzE5--7WkLMPqoFo2w71VeTdOBfkBLThyPmqs07R4j3SNwyerA"",""/api/photo?ref=ATKogpcdXx98gjmT7jQA2CEnqwV2KBwzvAyL22F3eTwIX66h3BbP9DuQyqjzIzOAkMrirUbbOaOwbt-6HwtcPtwPWIy7O-UaQZzdrXEBrZYTfPR-wH--tZPc1ey4ZcZOqkgGYeWOheanTaSEFf1PB0kb_E-Wz41vGmB0i9Z4N1K5JejwQCCZl_-yMH5uNpSyxNk7zJTVHBSUP9vz45hoNzLqsRCc5hdAjLN-JtJnvAHeQ_9CwhK0Ke76Ma0zAJUssihv2hygGYhtsxd04ovDYm0nq1P_ibUGnqMJtiVSxjPKVFNeUA"",""/api/photo?ref=ATKogpfZANca-ymBoJNlElcTJWsg4iqN4Bmh8ciaxCc2FOY_Zu0-nSU3awAf1_EQgBJEFBjGnvRtKZk06ZKRLSnIlgyfZA_GZcVsPnJBVrs8goqt7ZqAeJyOaqtOxLKdhNm1PjdXMdwNJ17Kx-FZfZaR2IGfkxa8JbAY5PyyYaoTXhRi8r9vmQqHkOK6tbY-nQT3KQAq_Y5kaLgzGDduPB3-ph44-e_4e2VKimYTarYlaQrQ49iuJLdU2KjQB_brYb1c9RLmixiOOfc45GUtPtgAbgpFj8gjS4W3I00Msf2Oq_BxVw""}","https://map.naver.com/p/entry/place/19796689?lng=126.93632390000002&lat=37.555906&placePath=%2Fhome&entry=plt&c=15.00,0,0,0,dh",4.6,24,true,,
,러빈허플라워&갤러리카페,cafe,,서울 마포구 신촌로6길 22,37.55641677,126.92979766,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpdsnTLGOpMcMvY9fAM_8gf3FzhJbqvhNUM1xTSuL2eJ2G-SA02jVhukCMxaYBirtL2SK2AjXFO0xYxNpiIgLVCVca1bEF9pyc6Wv_gU384CTYIvmXv_gPLWXD2JyGknpImTmIgaPDw8KcYHkY3YZehrCb_nPRyfKUmQpbbwI6hNNCTtZMtJdASehgBlN8sUGbMZe4F3JSWu80VzogA8q3y6WuFFPLyWHpbcef5yQv-R0c7a59QG2hE_To033J_PYZB06X0BdLy3egHmlbZstI293xPr6y7oHHVF2fqJeoMjc-frwQpdjK4HWYkj1loy0FYLHG7POQZtcMGX5UP7k_kxtaucj4C8rFYzjTBwm84t6F56nuUPgSfM6Haz01IlyC5yWivmi44IGLw0t9SiVuCb-SmZc8v1LHfX4jGk64QVjg"",""/api/photo?ref=ATKogpdipxWxxYyAL7tVdPDjw9HDpDq8wZ1c-ebM_WGXBt1mU58YlhjLmE7oKeybiMitMVuDaDu7a_MzOVAHXQ1cFEH2UeO-XV2hSoVfD7MEFuBc2ABYqPgR2xprekX4io680efTpfND5Y99QoggNV9vgthOehsZdcNYKSSjS8CW0IVE58CueX1ie3UeZyDPfmPp9ijTN_9NClgHZlcU5ucNNCl-vBW9VAmTzMTXiMSTRkjYtcINsKs6hHetj_rY0R-lzfYVn6rFfvFA-lfXXMTTgVkoYZrEzQHv8jgLwcgrkaYu_7k3zfR5breFWZl9ok4x7v-yi6ahkINtFPpa8y0OnPou0SG8oUXgr1oXfQtYJp5Aq5AVAmgeHTYvY0fViB27hmPKPWYWZjXFL2TZ18JBlcmeIPOrUJzJwOPNqBFPylqhkjDW"",""/api/photo?ref=ATKogpe4Q2gkZxybs39bvRxXw-PuD4NNxPzb_DAnPesmwd16IN-_RUDMr7wasd71FJeUodDX8yK-7NfmGqyMpx0NeAdbqamugeIi0yX5WYGKUkwIC7Kv4f3mg0ajkR5p8mgBHImoPJfmC-TkOpxGEbCbHxAPQuUpD_htJln3fgAxEeEkuhvqdhrPvot4a-i9A1B9u3VcsjKwONQXF0pqjVWZkoSDyIp2b8cw3hCJG6KVAdvr7-L4svbeVfFop-FqJmnHULiLRW3rrs_HXnmvyKlKH96Lyj7RF1O12M_3do2vYRlXNYITTUCrL29tLhvFmEuWOfhouzr6IRLEpeQJ6a2MDccroAzVfJxfDhB23g4xDX8lio_0FZJZ_8nxlEEwL2mi91p-sIe4WgPSoGenMaB_y1lOBPiiUZY4dGZCGiUpj0Q""}",http://place.map.kakao.com/2014990648,4.7,187,true,,
,CGV 신촌아트레온,culture,,서울 서대문구 신촌로 129,37.55651713,126.94024927,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpd8bfocUeKWtFy1UE1oQPA8fKD7EUSDDukpQR5yAYEVZtc-f18pGx4i6b5tfQhopVGlzBOuboi2c5pb_f8zvT-J1iUT4HdTZ8o9z8P_naf8cAAs-sOjkwa9VP-36LajfJd95rd2anYY3IS_HrTdipHa7YK6o13zKKpW-NHn5mOaFoqdnK-7D-6xek0y3I8gbRR1aasEONQ-6FsO-jQ09bmrz5uJWF-rYYZ2D4iRIiXwiGfH9fPZAHI5329MfhbBsH09GQoCk0YE5HJ3uT2OY1LmJyVxVfYkUGTWWHNZlNoJwKH2aa01HhKRgd3YZNzEK6lmjcIBkVle448W5nq1_NuGCfuoIKvW1njkNye1HMTJ9cN6McukjGe1cqI_wEfn-yfwaG9teki6-WTjESU4fTQvlDefUJU6He5dxOWrOx4"",""/api/photo?ref=ATKogpfBaAjkEpJwihAgqu4e3yySoDOqT6DnK1OLm8KDhaVfl8p-0w5UR1JRjJj0J1DVhzSBZMU-RFkuoynozJDVGvWdsWqG3VMjFg2stDAjkWFuRmEn1G9l7sjtsN6mh5xzc2REIqtUoBs-vhkL1rjngm3jor6HaIqol0DXhGs-8cNVvbaYVUQesVm3hu43Ga-jDqOSh7wYIQq0YFhQFrdzmH0X75Z4pzc1ej7_FiIk0ZX2UB0iinfFV9v8lgJpOqWHNDOo9OeiWx5AUcYaCtA6WV_UT99YLUlIJIO8NE1laSH2eP3GuJ0JSIpm45x1CNhn1j_GdQgAqY9d5cWozZosS6cvYmuLb4ZWgHNfl1uPVECFuPMNIzibEUhpUXJZYLrLiCt5ZPt02RtPCDC5zP_7IG49kcXcsd_1O7N48cxBDLrS9AzY"",""/api/photo?ref=ATKogpfHoR6WOYD7YMKI1ucmT2RWQVKzb2jczVQQ7530lKFN7lgdU64fit6SrmRxeuG5BR6Hd1c4BFiOoW9Lgvp-yBW2eTD1vTa8pR2RFguAucpt8R0EPhKJkFDqrwRdv1BJIoBUKFocuHOKRCa5XDSpSA3SsjCkJwND_D_Lw9HJ-p4yAfwlbFBl4jvz_sV59Zy91SStJKlfbJxvPYdYJ_ShCDYCt9eBf2GwBtsh0QXrPXd79hXsqPJeAGPvDX-CjRGrIak1lEbraIb5_yCyr-kc3ILmxVXOtcbM2dKe65od6KRfOy7qaTc898Z4cXF4clnEdLVtkiYqBxP0uMAMdqHVGAWkArARRTBRa9s8VoUFGVi5koxUUqfLcUQXkHIzwAfT0eJPuqCcviYBFpC-ucCGL46pguJOaXeVuW27KA5gtMqkHH9M""}",http://www.cgv.co.kr/theaters/?areacode=01&theaterCode=0150,4.1,3350,true,,
,메가박스 신촌,culture,,서울 서대문구 신촌역로 30,37.55957052,126.94187662,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpeEkAnK-78VSU87PmVWbK98QbwVCY733rHLD3hW6VWVcLHCwSj_OPYGWLPCMr4khOOuNi3nd2DxSl_WW6dYKdRQDfJKaGKSVwhmdBJXKOpTQKDKaXUGF04S1K_Zn-ZeuP7cjHtU--GBPZfu4XyHrsUSq0tjkV0WhqRifToQeyRztT2MHiWaBUogsXltn_Iduy5JqxTxiz0mHez5Z60MWOHXiXyEDW5pPE8c03GNS8Va9Ii_QfFhtGxoluzAMM4onfGHa7nGG8L4GoI5D1qLtkvJ96XK3OsRock_RCKeJxNuLIWWOTATHJh9mVFvPZwnIp316bn99o_wLq-7xpIzX7gBfSxLfYHva52j2fiy-q-lSWrRfk7PK7HSb2wp2wv2Z7kcenWOr1r3ZR7Ul_YGBV13rfPnMwTnjrnRlRA2iR36-w"",""/api/photo?ref=ATKogpcwUCmHgjjkE5Ng0j5QBlQh-9m1eyJGH9SAM_kvjYuDNFWB7OioYcAJzacRJ1aoKP6LY761k-tckwynzlNTfgh5NQlh5EJWQOE0WCzygHodMGzBMPYccqklSOzlXYZhTv4ijTWxWlhqHYiLdnx6hVmepLB7wgzhC9YyWqi7cofrfLz4OF13C3RF4sb07DnBeMuMA5al84T7IXYz0eBP-mcuLR3nOtPfMmCTizhFm4XCFLZPuYflyX7Ovtvc_TLUaUJhwGQzNPkJlNyl6rnm2EYETXhMcjNLi6KaIPo_Pz874gQt9INnUXc5yljxNHH_FCCi9S5P7-SpApqzoxemR0ALFfy-gnXpm9JBQx9-h-OpTJ8acPROvy79aBNKHJjJTjXtdMtXaT-7KcT5JNV01aVPhWIAOh-reWy2vPI0OIkADZ_n"",""/api/photo?ref=ATKogpfZZSX8GPvCSKdvZIDutWIjEkAOHoO2TWTVcuJ2WSZR6GY1r636MzWhBeaBlg_je9G5CfxuWKPJAjndK3fDpay0rHpudFcRZrMmXN9jiJ2_k72kHabyvKI370o-KCshxut4cmfFJrRvyaL6BwM49RW9J_EyTDvdklsyNVesjkSi0BergH_GcbM-nZn06nqmo44RtjSX6i9L511JdP4cGn71lXS4m9931Jeko1pcZcVkXYzESjteOVHVl6a96nAdnh8Wm4ohs6wLAFuqfIfwfoNXr1R8iIQaF2LTRaddz2TyaUgW57A-qOBDxIBJNkNwC4lGh6AeZTetSOkur4m5G10QAmu62HKW4NbFwRBIO0QqU6DYKKIhEQCedgW8A-8_XGebEMpDtnKOFJX404vqu_puGb4BG4NCs0GIVtmNlsjoMQ""}",https://www.megabox.co.kr/theater?brchNo=1202,4.1,2320,true,,
